datetime	open	high	low	close	volume
03.01.2020 00:00	1317.2	1353.0	1317.2	1332.4	86037
06.01.2020 00:00	1340.0	1349.4	1312.0	1322.8	54394
08.01.2020 00:00	1315.2	1350.2	1312.4	1350.2	69111
09.01.2020 00:00	1350.2	1368.0	1333.8	1366.8	65027
10.01.2020 00:00	1355.2	1401.0	1355.0	1398.4	73345
13.01.2020 00:00	1384.6	1434.4	1384.4	1426.4	309449
14.01.2020 00:00	1440.8	1450.0	1405.2	1426.4	405080
15.01.2020 00:00	1437.4	1473.2	1414.8	1453.8	439150
16.01.2020 00:00	1470.0	1490.2	1441.2	1452.0	696392
17.01.2020 00:00	1451.0	1467.0	1444.4	1465.2	173432
20.01.2020 00:00	1490.0	1490.0	1451.8	1473.2	171556
21.01.2020 00:00	1472.0	1472.6	1437.2	1448.0	290698
22.01.2020 00:00	1460.6	1467.6	1442.8	1444.8	346407
23.01.2020 00:00	1440.0	1458.4	1420.2	1436.4	335086
24.01.2020 00:00	1438.4	1467.8	1426.2	1437.4	247016
27.01.2020 00:00	1427.6	1439.2	1386.0	1399.2	249092
28.01.2020 00:00	1391.2	1456.6	1391.2	1450.0	185645
29.01.2020 00:00	1473.2	1476.8	1428.4	1468.0	230034
30.01.2020 00:00	1477.6	1487.2	1444.0	1486.2	50912
31.01.2020 00:00	1490.0	1527.8	1470.0	1515.0	91160
03.02.2020 00:00	1520.4	1565.0	1484.2	1545.0	198887
04.02.2020 00:00	1567.0	1616.8	1545.4	1590.4	215604
05.02.2020 00:00	1609.6	1656.6	1592.6	1635.2	356181
06.02.2020 00:00	1660.0	1676.8	1632.4	1645.2	218745
07.02.2020 00:00	1650.0	1670.0	1638.8	1662.0	139804
10.02.2020 00:00	1673.6	1699.8	1661.0	1670.6	176483
11.02.2020 00:00	1690.0	1698.0	1654.2	1684.8	182803
12.02.2020 00:00	1699.6	1699.6	1648.0	1671.6	95963
13.02.2020 00:00	1671.0	1680.0	1652.2	1657.8	72840
14.02.2020 00:00	1665.8	1673.6	1615.2	1650.0	89670
17.02.2020 00:00	1638.8	1639.4	1600.0	1610.2	128859
18.02.2020 00:00	1601.0	1636.0	1590.2	1604.0	89952
19.02.2020 00:00	1615.8	1624.8	1600.2	1624.8	54883
20.02.2020 00:00	1628.0	1663.8	1619.2	1644.4	89189
21.02.2020 00:00	1641.8	1659.0	1611.2	1631.6	72203
25.02.2020 00:00	1580.0	1614.8	1551.0	1590.6	151916
26.02.2020 00:00	1567.0	1602.0	1511.2	1595.2	343060
27.02.2020 00:00	1573.0	1615.8	1530.0	1551.0	190779
28.02.2020 00:00	1500.0	1530.0	1361.0	1474.2	416136
02.03.2020 00:00	1448.6	1514.2	1371.0	1437.4	459641
03.03.2020 00:00	1420.0	1441.6	1375.0	1419.6	244012
04.03.2020 00:00	1401.4	1462.4	1345.8	1454.4	203070
05.03.2020 00:00	1524.0	1524.0	1432.2	1482.0	197018
06.03.2020 00:00	1400.4	1427.2	1053.4	1116.6	899771
10.03.2020 00:00	1005.0	1220.2	952.0	1131.0	626347
11.03.2020 00:00	1157.8	1250.0	1125.0	1167.2	846021
