datetime	open	high	low	close	volume
03.01.2020 00:00	7177.0	7286.0	7157.5	7286.0	122316
06.01.2020 00:00	7370.0	7525.0	7359.5	7421.5	140372
08.01.2020 00:00	7530.0	7600.0	7456.5	7468.0	122933
09.01.2020 00:00	7435.0	7435.0	7240.0	7326.0	105171
10.01.2020 00:00	7329.0	7329.0	7185.0	7220.0	81847
13.01.2020 00:00	7195.0	7357.5	7162.0	7357.5	91594
14.01.2020 00:00	7328.5	7484.0	7275.0	7391.0	114099
15.01.2020 00:00	7407.0	7435.0	7321.0	7421.5	93684
16.01.2020 00:00	7421.5	7462.0	7335.0	7379.0	87620
17.01.2020 00:00	7378.0	7452.5	7352.5	7360.0	85253
20.01.2020 00:00	7400.5	7400.5	7354.0	7385.0	48198
21.01.2020 00:00	7420.0	7475.0	7302.0	7374.5	88453
22.01.2020 00:00	7374.5	7397.0	7307.5	7380.0	49891
23.01.2020 00:00	7382.0	7400.0	7330.0	7377.5	62158
24.01.2020 00:00	7375.0	7448.5	7343.0	7448.5	63061
27.01.2020 00:00	7500.0	7869.0	7500.0	7857.0	354128
28.01.2020 00:00	7856.0	7879.0	7710.5	7775.0	213609
29.01.2020 00:00	7770.0	7789.0	7608.0	7752.0	120039
30.01.2020 00:00	7771.0	7962.5	7770.0	7819.5	130660
31.01.2020 00:00	7799.5	7845.0	7701.0	7814.5	93011
03.02.2020 00:00	7821.5	7922.0	7622.5	7698.0	150480
04.02.2020 00:00	7684.0	7684.0	7459.0	7529.0	181368
05.02.2020 00:00	7558.0	7597.0	7340.5	7481.0	152346
06.02.2020 00:00	7475.0	7617.0	7415.0	7562.0	108182
07.02.2020 00:00	7565.0	7815.0	7501.0	7765.5	150711
10.02.2020 00:00	7800.5	7915.5	7770.5	7915.5	160471
11.02.2020 00:00	7875.5	7998.5	7833.5	7895.5	157010
12.02.2020 00:00	7885.0	7885.0	7717.0	7838.5	102844
13.02.2020 00:00	7924.5	7985.0	7882.0	7968.5	75410
14.02.2020 00:00	7940.0	8041.0	7850.0	8003.0	90238
17.02.2020 00:00	7972.0	8016.0	7883.0	7922.0	56222
18.02.2020 00:00	7979.5	8065.0	7945.5	8000.0	113234
19.02.2020 00:00	8069.0	8195.0	8038.5	8111.0	113439
20.02.2020 00:00	8111.5	8315.5	8104.5	8200.0	264412
21.02.2020 00:00	8300.0	8618.5	8273.0	8507.5	313247
25.02.2020 00:00	8750.0	9127.5	8690.5	8780.0	428376
26.02.2020 00:00	8828.5	9088.5	8600.0	8644.5	298697
27.02.2020 00:00	8944.0	8960.5	8725.0	8901.5	172262
28.02.2020 00:00	9000.0	9000.0	8260.0	8464.0	419875
02.03.2020 00:00	8590.0	8678.0	8258.5	8540.5	202843
03.03.2020 00:00	8468.5	8620.0	8271.0	8591.0	249849
04.03.2020 00:00	8652.0	8688.0	8470.0	8566.5	153935
05.03.2020 00:00	8594.0	8650.0	8321.0	8628.0	342244
06.03.2020 00:00	8700.5	9010.0	8693.5	8885.0	273601
10.03.2020 00:00	9000.0	9529.5	9000.0	9381.5	383341
11.03.2020 00:00	9477.0	9480.0	9220.0	9372.5	175693
12.03.2020 00:00	9300.0	9460.0	8702.0	8970.0	359910
13.03.2020 00:00	8823.5	9138.0	8721.0	8744.5	298759
16.03.2020 00:00	8908.0	9181.0	7650.0	7954.0	488866
17.03.2020 00:00	7898.5	8344.0	7302.0	8121.0	417086
18.03.2020 00:00	7958.0	8809.0	7752.0	8383.5	358047
19.03.2020 00:00	8381.0	8532.0	7917.5	8456.5	354496
20.03.2020 00:00	8739.0	8799.5	8200.0	8495.5	354585
23.03.2020 00:00	8490.0	8603.0	8050.0	8423.0	267100
24.03.2020 00:00	8690.0	9544.0	8608.0	9520.5	322210
25.03.2020 00:00	9600.0	10095.5	9597.5	9995.0	319922
26.03.2020 00:00	10043.0	11088.5	10016.5	11047.5	358405
27.03.2020 00:00	11053.0	11053.0	10503.5	10820.5	197523
30.03.2020 00:00	10830.0	11295.0	10618.5	11172.5	236419
31.03.2020 00:00	11127.0	11484.0	10552.5	10637.5	344764
01.04.2020 00:00	10670.0	11089.0	9952.0	10038.0	318407
02.04.2020 00:00	10080.0	10476.0	9850.0	10354.5	324283
03.04.2020 00:00	10355.0	10456.0	10130.0	10394.5	160449
06.04.2020 00:00	10450.5	11000.0	10426.5	10818.5	205499
07.04.2020 00:00	10999.5	11111.0	10710.0	10970.0	137850
08.04.2020 00:00	10970.0	11070.0	10846.5	11050.5	161534
09.04.2020 00:00	11130.0	11324.0	10937.0	11260.5	215802
10.04.2020 00:00	11300.0	11500.0	11101.5	11401.0	111014
13.04.2020 00:00	11419.5	11645.0	11292.0	11525.0	123925
14.04.2020 00:00	11620.0	12358.0	11554.0	12150.0	377327
15.04.2020 00:00	11910.5	12164.5	11375.5	11472.5	296855
16.04.2020 00:00	11622.0	12139.0	11602.0	11940.0	273407
17.04.2020 00:00	11734.5	11888.0	11570.5	11685.0	233967
20.04.2020 00:00	11630.0	11675.0	11203.5	11635.0	259877
21.04.2020 00:00	11668.0	12000.0	11342.0	11794.5	309230
22.04.2020 00:00	11828.5	12500.0	11812.0	12209.0	353297
23.04.2020 00:00	12298.0	12488.5	11910.5	11951.0	408476
24.04.2020 00:00	12037.5	12245.0	11922.0	12095.0	164243
27.04.2020 00:00	12100.0	12347.5	12055.0	12081.0	188936
28.04.2020 00:00	12085.0	12172.0	11811.5	11916.5	254016
29.04.2020 00:00	11998.0	11998.0	11750.0	11935.5	198253
30.04.2020 00:00	12084.0	12110.0	11925.5	12110.0	151514
04.05.2020 00:00	12100.0	12350.0	11835.5	12023.0	190503
05.05.2020 00:00	11950.0	12040.0	11805.0	11832.0	111611
06.05.2020 00:00	11855.0	12043.0	11830.0	11920.5	126388
07.05.2020 00:00	11915.0	12032.0	11333.0	11839.0	142263
08.05.2020 00:00	11973.0	11985.0	11857.0	11973.0	76909
12.05.2020 00:00	11926.0	12047.0	11682.5	11979.0	164973
13.05.2020 00:00	12007.5	12390.0	11934.0	12295.0	245089
14.05.2020 00:00	12381.0	12490.0	12100.0	12350.0	143559
15.05.2020 00:00	12389.5	12444.5	12160.0	12306.0	124381
18.05.2020 00:00	12400.0	12738.0	12090.0	12257.0	264892
19.05.2020 00:00	12127.0	12257.0	11971.0	12110.0	203305
