datetime	open	high	low	close	volume
03.01.2020 00:00	19240.0	19472.0	19140.0	19448.0	131051
06.01.2020 00:00	19462.0	19620.0	19372.0	19588.0	96811
08.01.2020 00:00	19584.0	19850.0	19468.0	19850.0	139570
09.01.2020 00:00	19860.0	19906.0	19642.0	19838.0	173503
10.01.2020 00:00	19830.0	19906.0	19668.0	19878.0	104750
13.01.2020 00:00	19920.0	20380.0	19850.0	20362.0	234749
14.01.2020 00:00	20402.0	20546.0	19918.0	20000.0	288599
15.01.2020 00:00	20040.0	20458.0	20012.0	20396.0	230589
16.01.2020 00:00	20524.0	20900.0	20424.0	20900.0	208562
17.01.2020 00:00	20900.0	21538.0	20838.0	21524.0	350024
20.01.2020 00:00	21796.0	22100.0	21650.0	21850.0	270709
21.01.2020 00:00	21750.0	21768.0	21450.0	21450.0	180180
22.01.2020 00:00	21600.0	21686.0	21176.0	21310.0	198071
23.01.2020 00:00	21310.0	21622.0	21010.0	21146.0	203209
24.01.2020 00:00	21206.0	21552.0	21150.0	21188.0	154267
27.01.2020 00:00	20938.0	21168.0	20820.0	21100.0	222224
28.01.2020 00:00	21142.0	21416.0	21004.0	21282.0	197248
29.01.2020 00:00	21374.0	21468.0	21200.0	21230.0	190616
30.01.2020 00:00	21128.0	21240.0	20870.0	20880.0	165825
31.01.2020 00:00	21084.0	21186.0	20584.0	20800.0	195058
03.02.2020 00:00	20718.0	20778.0	20366.0	20410.0	225292
04.02.2020 00:00	20540.0	21124.0	20540.0	20898.0	398839
05.02.2020 00:00	21068.0	21400.0	20870.0	21316.0	304157
06.02.2020 00:00	21502.0	21666.0	21230.0	21240.0	211770
07.02.2020 00:00	21118.0	21362.0	21054.0	21200.0	199490
10.02.2020 00:00	21334.0	21456.0	21162.0	21442.0	184448
11.02.2020 00:00	21558.0	21942.0	21480.0	21910.0	186679
12.02.2020 00:00	21960.0	21994.0	21754.0	21966.0	161456
13.02.2020 00:00	21916.0	22000.0	21470.0	21510.0	234826
14.02.2020 00:00	21550.0	21628.0	21204.0	21530.0	151091
17.02.2020 00:00	21612.0	21818.0	21562.0	21790.0	96350
18.02.2020 00:00	21780.0	21946.0	21702.0	21818.0	143826
19.02.2020 00:00	22130.0	22698.0	22130.0	22520.0	312185
20.02.2020 00:00	22600.0	22622.0	22180.0	22342.0	235282
21.02.2020 00:00	22200.0	22434.0	22184.0	22220.0	119480
25.02.2020 00:00	21702.0	22088.0	21550.0	21554.0	278760
26.02.2020 00:00	21502.0	22200.0	21322.0	21826.0	394548
27.02.2020 00:00	21700.0	22028.0	21160.0	21238.0	344212
