datetime	open	high	low	close	volume
03.01.2020 00:00	6203.5	6294.0	6185.0	6294.0	795869
06.01.2020 00:00	6300.0	6382.0	6284.5	6382.0	754518
08.01.2020 00:00	6400.0	6513.0	6350.5	6496.5	976346
09.01.2020 00:00	6450.0	6523.5	6393.5	6430.0	885962
10.01.2020 00:00	6430.5	6505.0	6395.0	6490.0	499118
13.01.2020 00:00	6492.0	6541.5	6465.0	6530.0	578058
14.01.2020 00:00	6541.5	6566.5	6459.5	6520.5	719815
15.01.2020 00:00	6519.0	6574.0	6480.0	6552.5	1053456
16.01.2020 00:00	6558.0	6596.0	6542.0	6590.0	1021851
17.01.2020 00:00	6590.0	6714.5	6581.0	6685.0	1209943
20.01.2020 00:00	6700.0	6770.0	6684.5	6717.0	446766
21.01.2020 00:00	6689.0	6716.0	6611.0	6708.5	548726
22.01.2020 00:00	6719.0	6810.0	6655.5	6655.5	868105
23.01.2020 00:00	6611.0	6633.5	6536.5	6590.0	1219853
24.01.2020 00:00	6604.0	6650.0	6592.5	6620.0	507801
27.01.2020 00:00	6540.0	6569.5	6413.0	6545.0	1078056
28.01.2020 00:00	6565.0	6657.0	6503.5	6650.0	770628
29.01.2020 00:00	6695.5	6726.0	6601.5	6633.0	948595
30.01.2020 00:00	6499.0	6535.0	6415.0	6443.5	1606076
31.01.2020 00:00	6635.0	6670.0	6540.5	6550.5	1766739
03.02.2020 00:00	6517.0	6600.0	6517.0	6594.5	2677679
04.02.2020 00:00	6602.5	6633.0	6490.0	6500.0	1671202
05.02.2020 00:00	6517.5	6595.0	6452.0	6550.5	1105363
06.02.2020 00:00	6587.5	6605.0	6501.0	6506.5	686416
07.02.2020 00:00	6506.5	6529.0	6405.0	6450.5	946056
10.02.2020 00:00	6450.5	6451.5	6350.0	6410.0	958337
11.02.2020 00:00	6423.0	6441.5	6324.5	6397.5	1293245
12.02.2020 00:00	6397.0	6466.0	6384.5	6466.0	950696
13.02.2020 00:00	6455.0	6500.0	6388.0	6470.5	713241
14.02.2020 00:00	6486.0	6498.0	6410.0	6451.0	484610
17.02.2020 00:00	6439.0	6483.5	6431.0	6463.0	350713
18.02.2020 00:00	6441.0	6442.0	6350.5	6378.5	714080
19.02.2020 00:00	6407.0	6516.0	6405.0	6509.0	636803
20.02.2020 00:00	6522.0	6560.0	6492.5	6543.5	741578
21.02.2020 00:00	6519.0	6527.5	6450.0	6450.0	613524
25.02.2020 00:00	6300.0	6348.5	6150.5	6165.0	1443783
26.02.2020 00:00	6150.0	6268.0	6105.5	6256.5	1646844
27.02.2020 00:00	6140.0	6186.0	6000.0	6000.0	1509864
28.02.2020 00:00	5840.0	5870.0	5607.0	5699.5	3136177
02.03.2020 00:00	5815.0	5897.5	5540.0	5550.0	2913732
03.03.2020 00:00	5700.0	5900.0	5661.0	5782.0	1955344
04.03.2020 00:00	5740.5	5928.5	5701.5	5908.5	1603921
05.03.2020 00:00	5980.0	5996.0	5830.0	5862.5	1533383
06.03.2020 00:00	5744.5	5775.0	5534.5	5592.0	2270105
10.03.2020 00:00	5033.0	5083.0	4450.0	4549.0	7526760
11.03.2020 00:00	4651.0	4988.0	4520.0	4908.0	4816839
12.03.2020 00:00	4625.0	4745.5	4487.5	4511.5	3688507
13.03.2020 00:00	4500.0	4760.0	4414.0	4414.0	3674323
16.03.2020 00:00	4414.0	4414.0	4102.0	4251.0	2584084
17.03.2020 00:00	4215.0	4326.5	4030.0	4168.5	2247349
18.03.2020 00:00	4050.5	4145.0	3744.0	3754.0	3646263
19.03.2020 00:00	3830.0	4484.5	3663.0	4333.0	4777045
20.03.2020 00:00	4501.0	4745.0	4408.0	4472.5	5026033
23.03.2020 00:00	4250.0	4409.0	4122.0	4175.5	3410036
24.03.2020 00:00	4500.0	4550.0	4362.5	4494.0	2409326
25.03.2020 00:00	4596.0	4725.0	4400.0	4590.0	2900489
26.03.2020 00:00	4555.0	4700.0	4484.5	4700.0	2001929
27.03.2020 00:00	4699.0	4745.0	4401.5	4430.0	2095726
30.03.2020 00:00	4355.0	4459.0	4313.0	4459.0	1725236
31.03.2020 00:00	4550.0	4715.0	4501.0	4715.0	2433310
01.04.2020 00:00	4596.0	4734.5	4564.0	4674.5	1919728
02.04.2020 00:00	4865.0	5229.5	4787.5	5050.0	3860103
03.04.2020 00:00	5050.0	5364.0	4927.0	5204.5	3133078
06.04.2020 00:00	5212.0	5270.0	5064.0	5163.0	2296193
07.04.2020 00:00	5260.0	5260.0	5052.5	5118.0	1842884
08.04.2020 00:00	5063.0	5175.0	5036.5	5140.0	1926786
09.04.2020 00:00	5198.0	5275.0	5052.0	5201.0	2296255
10.04.2020 00:00	5120.0	5139.5	5064.0	5130.0	716521
13.04.2020 00:00	5118.5	5125.0	4933.0	5040.0	941577
14.04.2020 00:00	5088.0	5119.5	4825.0	4844.0	2050966
