datetime	open	high	low	close	volume
03.01.2020 00:00	978.4	989.3	967.1	989.3	286289
06.01.2020 00:00	995.0	1005.0	993.3	1002.9	373020
08.01.2020 00:00	1008.8	1016.1	970.4	974.1	645392
09.01.2020 00:00	972.8	972.8	943.0	968.9	505259
10.01.2020 00:00	968.9	989.0	955.0	981.0	445916
13.01.2020 00:00	981.0	991.2	969.1	991.2	244067
14.01.2020 00:00	983.0	995.0	977.2	991.7	266515
15.01.2020 00:00	992.0	1004.6	985.3	1001.2	309927
16.01.2020 00:00	995.2	1006.0	994.0	996.4	130486
17.01.2020 00:00	999.0	1005.4	990.1	1005.3	197855
20.01.2020 00:00	1005.3	1009.3	996.7	1006.0	153990
21.01.2020 00:00	1008.0	1017.9	1001.3	1016.1	435535
22.01.2020 00:00	1016.0	1029.0	1007.6	1024.0	282630
23.01.2020 00:00	1023.1	1044.0	1014.0	1028.4	315257
24.01.2020 00:00	1029.0	1037.8	1017.6	1029.0	140666
27.01.2020 00:00	1036.4	1051.5	1031.0	1044.9	465975
28.01.2020 00:00	1043.9	1044.5	1019.2	1023.5	481631
29.01.2020 00:00	1021.8	1028.8	1008.0	1017.8	432507
30.01.2020 00:00	1023.6	1051.0	1018.2	1050.6	338726
31.01.2020 00:00	1047.0	1082.2	1035.0	1082.2	431412
03.02.2020 00:00	1086.9	1116.8	1042.5	1042.5	916883
04.02.2020 00:00	1042.0	1057.0	1006.0	1006.9	770140
05.02.2020 00:00	1016.0	1019.9	984.1	1002.8	633040
06.02.2020 00:00	1002.8	1032.0	986.3	1032.0	773450
07.02.2020 00:00	1029.9	1063.0	1017.0	1056.7	524813
10.02.2020 00:00	1056.0	1073.1	1051.4	1067.1	435062
11.02.2020 00:00	1059.8	1073.8	1050.7	1065.5	481254
12.02.2020 00:00	1064.0	1064.0	1033.5	1041.0	367137
13.02.2020 00:00	1055.0	1057.8	1041.0	1056.0	460105
14.02.2020 00:00	1056.8	1057.5	1042.5	1052.5	161377
17.02.2020 00:00	1049.8	1055.0	1041.0	1048.6	121760
18.02.2020 00:00	1049.9	1073.0	1048.1	1069.8	348928
19.02.2020 00:00	1073.9	1098.9	1071.1	1080.0	410284
20.02.2020 00:00	1086.0	1098.5	1076.0	1081.0	366433
21.02.2020 00:00	1091.7	1124.5	1090.3	1121.4	389938
25.02.2020 00:00	1126.0	1175.0	1118.8	1120.3	805615
26.02.2020 00:00	1110.0	1140.0	1099.8	1100.0	556389
