datetime	open	high	low	close	volume
03.01.2020 00:00	767.0	777.4	765.6	776.7	2902381
06.01.2020 00:00	782.9	782.9	774.2	776.0	4200767
08.01.2020 00:00	777.6	797.0	775.3	788.0	2693260
09.01.2020 00:00	786.1	810.2	782.2	806.7	2635648
10.01.2020 00:00	807.0	808.8	800.1	801.0	1519257
13.01.2020 00:00	799.0	807.0	796.0	806.0	1954752
14.01.2020 00:00	807.0	815.9	802.5	811.6	2320716
15.01.2020 00:00	809.9	815.5	802.0	807.0	2201574
16.01.2020 00:00	809.0	815.4	805.0	808.9	1567515
17.01.2020 00:00	811.0	814.0	807.0	809.6	1795176
20.01.2020 00:00	812.2	837.4	810.4	830.0	2369310
21.01.2020 00:00	825.4	829.0	819.3	825.0	1968736
22.01.2020 00:00	827.2	828.8	813.3	818.0	1760219
23.01.2020 00:00	814.0	817.0	796.2	800.0	2482722
24.01.2020 00:00	802.0	809.3	794.0	795.7	1373397
27.01.2020 00:00	786.3	791.8	776.6	779.8	1716962
28.01.2020 00:00	781.3	788.2	773.3	779.0	1755553
29.01.2020 00:00	785.7	791.9	777.6	780.0	1865354
30.01.2020 00:00	777.9	784.0	770.1	777.0	1562951
31.01.2020 00:00	784.0	788.0	761.0	761.0	2505944
03.02.2020 00:00	757.0	762.1	749.0	751.6	3135172
04.02.2020 00:00	753.5	768.6	747.0	764.3	3754424
05.02.2020 00:00	766.1	775.2	754.0	765.3	3839437
06.02.2020 00:00	770.2	775.3	760.7	762.9	2833050
07.02.2020 00:00	763.1	766.9	748.2	752.0	2562555
10.02.2020 00:00	753.0	753.0	738.2	741.0	2255782
11.02.2020 00:00	747.7	757.2	745.7	753.7	2120411
12.02.2020 00:00	755.5	770.0	753.0	768.2	4307947
13.02.2020 00:00	765.1	766.7	758.3	763.0	2109268
14.02.2020 00:00	764.0	767.9	759.2	763.1	1495103
17.02.2020 00:00	763.5	768.8	762.9	766.1	1071095
18.02.2020 00:00	764.8	764.8	750.8	750.8	1601923
19.02.2020 00:00	755.0	767.8	755.0	765.4	1781755
20.02.2020 00:00	768.0	771.8	764.1	764.1	1675456
