datetime	open	high	low	close	volume
03.01.2020 00:00	453.75	458.65	453.35	456.9	437680
06.01.2020 00:00	459.0	460.4	453.4	455.6	682893
08.01.2020 00:00	456.0	462.7	451.45	452.0	925122
09.01.2020 00:00	452.4	460.95	450.7	460.2	498254
10.01.2020 00:00	459.9	475.65	456.85	473.5	669594
13.01.2020 00:00	476.65	482.25	472.15	481.15	481223
14.01.2020 00:00	481.15	486.45	472.7	475.5	655324
15.01.2020 00:00	474.7	482.1	469.95	474.5	459551
16.01.2020 00:00	477.95	481.5	476.7	480.95	412461
17.01.2020 00:00	482.45	487.2	481.25	485.15	446659
20.01.2020 00:00	488.0	489.9	484.65	484.85	313068
21.01.2020 00:00	482.55	486.85	479.0	486.15	293273
22.01.2020 00:00	486.25	488.55	476.05	478.15	1172432
23.01.2020 00:00	475.0	479.7	470.6	473.1	418554
24.01.2020 00:00	475.05	478.4	473.5	474.0	330095
27.01.2020 00:00	469.05	473.8	465.8	468.3	568460
28.01.2020 00:00	472.1	477.7	468.2	477.7	588384
29.01.2020 00:00	480.5	482.0	475.6	481.7	630933
30.01.2020 00:00	480.95	483.3	477.8	481.2	1459982
31.01.2020 00:00	485.0	486.0	478.75	480.5	860159
03.02.2020 00:00	478.7	481.45	476.6	479.95	469283
04.02.2020 00:00	481.0	483.0	478.35	480.0	878288
05.02.2020 00:00	481.0	481.5	474.4	477.0	565999
06.02.2020 00:00	478.5	480.5	471.0	475.6	475931
07.02.2020 00:00	475.5	476.75	450.55	463.6	1667955
10.02.2020 00:00	463.6	463.85	447.8	450.0	891820
11.02.2020 00:00	454.85	456.7	448.25	454.3	784748
12.02.2020 00:00	456.7	465.8	455.5	465.8	741168
13.02.2020 00:00	463.2	465.5	458.55	463.0	520042
14.02.2020 00:00	463.0	464.4	456.25	460.5	492852
17.02.2020 00:00	461.0	464.7	459.7	464.7	286229
18.02.2020 00:00	462.7	466.0	440.7	452.2	1245509
19.02.2020 00:00	455.25	469.0	455.25	465.65	1066257
20.02.2020 00:00	468.0	476.95	465.6	470.4	903388
21.02.2020 00:00	468.1	469.0	461.65	461.75	600541
25.02.2020 00:00	455.05	458.75	442.7	443.85	740641
26.02.2020 00:00	441.75	444.6	431.5	443.7	970267
27.02.2020 00:00	437.0	440.0	420.95	422.05	969514
28.02.2020 00:00	416.0	417.0	398.15	403.4	1891381
02.03.2020 00:00	411.0	415.4	389.5	394.5	1186738
03.03.2020 00:00	406.95	411.95	400.5	406.0	1112119
04.03.2020 00:00	403.0	416.55	399.2	415.95	909660
05.03.2020 00:00	417.5	420.0	408.5	410.6	860658
06.03.2020 00:00	406.0	406.95	391.05	392.95	1279349
10.03.2020 00:00	353.7	357.4	320.0	326.5	3832849
11.03.2020 00:00	332.9	334.4	310.95	314.05	2073802
12.03.2020 00:00	300.0	305.0	270.8	277.5	2924681
13.03.2020 00:00	261.2	288.65	261.2	266.25	4471298
16.03.2020 00:00	266.25	280.0	251.0	258.5	3102578
17.03.2020 00:00	260.5	268.0	246.25	249.15	1969518
18.03.2020 00:00	244.0	244.75	229.8	234.0	1931637
19.03.2020 00:00	237.0	268.65	230.05	264.4	3767454
20.03.2020 00:00	274.5	299.4	272.0	287.75	4541119
23.03.2020 00:00	275.0	276.45	265.15	274.0	3583726
24.03.2020 00:00	300.0	301.25	285.45	298.5	2274255
25.03.2020 00:00	304.5	319.75	287.75	304.75	3668102
26.03.2020 00:00	304.75	319.95	291.0	316.2	2049786
27.03.2020 00:00	315.9	322.0	296.3	302.8	1384901
30.03.2020 00:00	316.5	325.75	293.55	301.0	2993387
31.03.2020 00:00	305.1	319.75	304.0	314.35	2553892
01.04.2020 00:00	308.0	324.6	304.2	321.0	1835934
02.04.2020 00:00	335.0	354.3	324.65	340.5	3877955
03.04.2020 00:00	344.0	355.0	340.55	345.0	3726944
06.04.2020 00:00	348.0	352.0	340.25	343.0	1814892
07.04.2020 00:00	350.0	386.95	337.55	339.5	2854682
08.04.2020 00:00	337.0	342.95	335.7	341.5	1403529
09.04.2020 00:00	347.9	355.0	341.5	353.0	2711276
10.04.2020 00:00	350.0	350.05	342.15	344.0	1284924
13.04.2020 00:00	345.0	346.5	334.4	336.7	985269
14.04.2020 00:00	339.15	342.0	327.4	330.95	1326446
15.04.2020 00:00	328.0	328.35	304.05	307.25	1985939
16.04.2020 00:00	308.85	314.9	296.25	305.75	2155936
17.04.2020 00:00	312.0	314.75	307.3	313.9	1466631
20.04.2020 00:00	310.5	314.5	307.8	307.9	1222961
21.04.2020 00:00	299.2	306.95	293.5	304.0	2524717
22.04.2020 00:00	299.1	329.1	299.1	321.95	2500986
23.04.2020 00:00	329.6	336.8	324.1	335.0	2298791
24.04.2020 00:00	334.7	334.7	322.5	324.0	1653960
27.04.2020 00:00	322.2	327.3	319.3	322.9	1027666
28.04.2020 00:00	320.5	331.3	318.0	325.1	1758470
29.04.2020 00:00	328.0	338.25	326.5	337.95	1536984
30.04.2020 00:00	343.25	346.45	330.3	335.65	1714852
04.05.2020 00:00	330.55	332.75	325.05	331.0	883109
05.05.2020 00:00	337.0	343.55	334.0	342.5	1397550
06.05.2020 00:00	344.0	344.85	335.0	336.65	1459187
07.05.2020 00:00	337.15	344.55	336.75	343.0	1249177
08.05.2020 00:00	344.05	350.0	340.25	348.0	955029
12.05.2020 00:00	347.8	355.7	345.2	351.1	1118697
13.05.2020 00:00	350.3	353.15	345.85	348.0	891316
14.05.2020 00:00	346.0	349.95	344.55	347.15	892920
15.05.2020 00:00	351.2	354.75	349.35	350.05	951414
18.05.2020 00:00	357.5	375.95	355.65	375.05	1989667
19.05.2020 00:00	376.2	383.5	371.55	376.5	1894454
20.05.2020 00:00	374.0	384.45	373.25	380.25	1474542
21.05.2020 00:00	378.9	383.35	364.4	367.0	2089240
22.05.2020 00:00	359.7	365.9	358.1	364.5	1380287
25.05.2020 00:00	366.5	374.0	366.5	373.95	528709
26.05.2020 00:00	377.8	380.9	374.4	374.4	1060265
27.05.2020 00:00	373.8	380.0	366.35	374.9	1219476
28.05.2020 00:00	376.8	378.2	372.5	377.45	737310
29.05.2020 00:00	374.05	376.35	370.4	376.2	1071259
01.06.2020 00:00	380.0	387.0	376.35	378.7	834237
02.06.2020 00:00	380.55	387.0	379.8	387.0	1307641
03.06.2020 00:00	390.2	397.6	388.4	396.95	1392918
04.06.2020 00:00	397.0	397.3	387.65	390.05	882249
05.06.2020 00:00	394.5	402.0	393.0	401.95	1159878
08.06.2020 00:00	407.0	408.25	395.0	400.15	1264706
09.06.2020 00:00	403.0	403.9	394.3	402.0	1012195
10.06.2020 00:00	401.6	403.75	397.25	400.3	881159
11.06.2020 00:00	382.9	382.9	370.5	376.1	1566552
15.06.2020 00:00	368.7	369.05	359.55	366.15	1212229
16.06.2020 00:00	372.15	376.8	370.25	371.4	920761
17.06.2020 00:00	372.55	376.85	371.05	371.75	643481
18.06.2020 00:00	371.7	374.5	369.25	373.65	530922
19.06.2020 00:00	376.15	378.8	373.7	376.15	703945
22.06.2020 00:00	374.55	379.0	370.5	375.65	586091
23.06.2020 00:00	376.9	377.75	372.5	373.6	425788
25.06.2020 00:00	366.95	372.0	362.2	371.5	932005
26.06.2020 00:00	373.05	373.05	366.0	367.05	359365
29.06.2020 00:00	365.5	367.45	361.7	365.5	432618
30.06.2020 00:00	365.6	366.2	359.5	361.8	413897
02.07.2020 00:00	364.05	367.8	362.5	366.05	369832
03.07.2020 00:00	367.5	368.2	362.95	365.35	334541
06.07.2020 00:00	367.6	373.65	367.0	368.8	517101
07.07.2020 00:00	366.0	368.8	364.55	365.85	342732
08.07.2020 00:00	366.0	366.8	362.75	366.15	285270
09.07.2020 00:00	366.85	367.45	360.65	364.25	394868
10.07.2020 00:00	361.05	364.5	356.8	364.0	424459
13.07.2020 00:00	366.0	367.4	354.3	354.95	500988
14.07.2020 00:00	355.95	355.95	349.05	355.0	743792
15.07.2020 00:00	355.1	362.95	353.35	358.45	834791
16.07.2020 00:00	357.0	361.45	355.85	361.1	285485
17.07.2020 00:00	361.0	362.25	358.35	359.85	215246
20.07.2020 00:00	359.35	361.65	355.9	361.35	379178
21.07.2020 00:00	362.5	367.75	362.2	364.45	528222
22.07.2020 00:00	364.0	366.8	362.2	364.7	338637
23.07.2020 00:00	366.0	366.55	358.1	360.0	322863
24.07.2020 00:00	358.2	360.7	357.4	359.75	448737
27.07.2020 00:00	361.0	361.0	356.3	358.25	449046
28.07.2020 00:00	358.95	359.3	355.0	355.4	409164
29.07.2020 00:00	356.0	360.4	355.45	360.4	548383
30.07.2020 00:00	359.05	359.6	352.6	355.85	566335
31.07.2020 00:00	356.0	358.2	353.5	356.9	402149
03.08.2020 00:00	356.0	358.35	355.25	356.45	373031
04.08.2020 00:00	356.5	360.7	355.0	359.8	472374
05.08.2020 00:00	361.0	365.6	359.0	364.5	794658
06.08.2020 00:00	365.05	374.85	362.45	369.0	613650
07.08.2020 00:00	367.8	370.5	365.2	367.15	482618
10.08.2020 00:00	367.95	370.95	366.6	368.25	334123
11.08.2020 00:00	369.0	371.85	366.7	367.2	620199
12.08.2020 00:00	369.0	379.05	368.55	377.85	743281
13.08.2020 00:00	379.0	389.7	376.0	387.3	1059225
14.08.2020 00:00	387.5	390.0	382.65	387.95	608864
17.08.2020 00:00	389.5	393.1	383.2	389.55	654672
18.08.2020 00:00	388.0	394.3	386.15	391.85	560046
19.08.2020 00:00	392.4	393.25	385.4	388.5	386896
20.08.2020 00:00	385.1	386.3	379.1	381.6	524264
21.08.2020 00:00	382.05	386.2	377.6	382.8	410035
24.08.2020 00:00	384.55	388.7	383.25	388.65	324324
25.08.2020 00:00	389.5	393.45	386.7	392.8	597553
26.08.2020 00:00	393.05	398.5	391.9	397.5	566010
27.08.2020 00:00	397.95	399.0	388.3	389.65	388914
28.08.2020 00:00	389.9	391.2	378.8	380.65	349793
31.08.2020 00:00	382.0	385.0	371.25	373.2	752151
01.09.2020 00:00	375.3	375.45	369.8	373.9	355847
02.09.2020 00:00	374.15	377.5	367.3	371.5	452533
03.09.2020 00:00	371.0	372.35	363.3	366.2	480410
04.09.2020 00:00	365.75	372.8	365.0	372.5	565512
07.09.2020 00:00	370.0	373.4	367.45	371.4	341996
08.09.2020 00:00	370.15	372.65	364.5	367.9	502174
09.09.2020 00:00	367.8	372.75	367.35	371.8	459651
10.09.2020 00:00	372.0	373.0	365.65	366.9	426241
11.09.2020 00:00	367.25	371.7	365.5	370.05	323408
14.09.2020 00:00	372.0	376.9	370.65	374.45	327433
15.09.2020 00:00	373.1	385.7	373.1	385.3	404483
16.09.2020 00:00	386.3	389.9	381.8	385.75	494096
17.09.2020 00:00	382.6	384.15	378.65	382.55	531660
18.09.2020 00:00	382.55	384.0	374.5	376.5	416442
21.09.2020 00:00	375.9	375.95	363.4	368.3	677147
22.09.2020 00:00	367.6	375.7	366.75	374.8	416170
23.09.2020 00:00	375.8	379.55	370.15	370.75	381137
24.09.2020 00:00	373.25	379.0	369.15	376.7	386827
25.09.2020 00:00	378.15	381.5	376.95	381.4	444361
28.09.2020 00:00	382.35	386.45	380.45	385.9	343280
29.09.2020 00:00	386.1	389.4	380.8	384.0	454114
30.09.2020 00:00	382.9	387.95	381.7	383.0	370361
01.10.2020 00:00	386.7	389.1	382.1	385.45	559909
02.10.2020 00:00	383.5	384.2	378.1	380.45	500485
05.10.2020 00:00	383.0	390.7	381.25	390.6	573485
06.10.2020 00:00	391.55	395.7	389.85	390.2	458839
07.10.2020 00:00	390.0	392.95	385.45	388.85	407106
08.10.2020 00:00	390.15	394.2	386.1	392.5	403953
09.10.2020 00:00	392.25	392.3	383.8	386.55	307292
12.10.2020 00:00	386.1	387.15	382.7	384.15	442651
13.10.2020 00:00	384.0	384.5	378.15	378.85	253398
14.10.2020 00:00	378.95	385.95	376.4	385.4	302407
15.10.2020 00:00	384.25	384.95	379.2	380.2	361721
16.10.2020 00:00	378.8	384.35	377.95	382.95	335633
19.10.2020 00:00	385.05	385.6	379.5	381.55	310470
20.10.2020 00:00	380.95	385.5	380.0	384.6	224679
21.10.2020 00:00	384.75	385.3	381.35	383.55	236999
22.10.2020 00:00	382.85	384.85	380.0	381.8	290420
23.10.2020 00:00	381.45	381.8	378.5	379.85	240643
26.10.2020 00:00	377.0	378.0	373.6	374.55	282448
27.10.2020 00:00	375.2	376.9	372.05	372.5	305365
28.10.2020 00:00	371.6	371.8	350.5	350.9	982506
29.10.2020 00:00	353.1	354.2	345.0	353.0	800332
30.10.2020 00:00	349.0	352.35	343.6	349.8	570495
02.11.2020 00:00	346.9	359.55	342.1	359.2	844511
03.11.2020 00:00	360.05	376.8	358.35	374.0	806689
05.11.2020 00:00	378.3	386.9	372.35	382.4	934175
06.11.2020 00:00	380.45	384.7	378.15	382.35	641016
09.11.2020 00:00	385.2	405.0	378.15	395.4	1597545
10.11.2020 00:00	395.3	418.85	392.25	414.55	1104905
11.11.2020 00:00	416.1	429.0	415.85	419.35	1613468
12.11.2020 00:00	418.0	419.65	410.55	412.3	770749
13.11.2020 00:00	412.1	419.35	408.55	419.35	638384
16.11.2020 00:00	425.0	435.45	415.65	430.95	1295486
17.11.2020 00:00	430.9	441.5	419.8	438.85	1512116
18.11.2020 00:00	437.6	460.0	436.25	452.9	1928897
19.11.2020 00:00	452.45	454.1	443.05	451.85	953898
20.11.2020 00:00	450.5	465.0	446.15	464.8	1330042
23.11.2020 00:00	466.7	472.25	463.65	469.6	1120209
24.11.2020 00:00	472.5	474.9	462.3	472.2	897514
25.11.2020 00:00	473.25	474.8	467.6	473.3	684191
26.11.2020 00:00	473.45	473.8	463.8	464.75	596183
27.11.2020 00:00	465.0	466.4	456.65	461.2	612767
30.11.2020 00:00	457.1	458.0	444.6	449.5	926224
01.12.2020 00:00	448.75	452.3	441.8	446.4	783863
02.12.2020 00:00	445.55	451.8	439.3	448.75	680584
03.12.2020 00:00	448.5	450.0	428.2	435.35	1075271
04.12.2020 00:00	439.55	447.3	437.0	444.8	857952
07.12.2020 00:00	444.5	445.45	437.55	439.45	501794
08.12.2020 00:00	438.1	438.1	426.7	432.75	716983
09.12.2020 00:00	432.55	441.75	429.6	435.6	763352
10.12.2020 00:00	434.7	452.15	434.5	450.9	811400
11.12.2020 00:00	452.0	454.0	445.0	447.25	677636
14.12.2020 00:00	449.0	459.4	438.6	441.8	1034357
15.12.2020 00:00	438.95	451.5	435.85	451.5	822962
16.12.2020 00:00	451.5	456.4	437.5	444.4	984765
17.12.2020 00:00	445.5	447.95	438.8	442.65	920779
18.12.2020 00:00	441.85	443.95	438.9	440.65	875836
21.12.2020 00:00	435.1	437.4	417.45	423.95	1302519
22.12.2020 00:00	419.05	435.45	417.75	430.7	757862
23.12.2020 00:00	429.95	434.5	427.0	430.15	523382
24.12.2020 00:00	431.35	438.0	429.2	436.35	340680
25.12.2020 00:00	437.95	437.95	433.0	436.25	103893
28.12.2020 00:00	436.5	439.95	434.35	435.65	202041
29.12.2020 00:00	437.45	438.85	430.15	434.6	329880
30.12.2020 00:00	435.65	438.45	433.4	435.1	507904
