datetime	open	high	low	close	volume
03.01.2020 00:00	1264.2	1271.0	1260.6	1264.0	407823
06.01.2020 00:00	1268.0	1272.0	1256.8	1271.0	253125
08.01.2020 00:00	1280.8	1329.0	1276.2	1325.4	1238918
09.01.2020 00:00	1325.0	1345.0	1310.4	1339.4	758155
10.01.2020 00:00	1339.0	1339.6	1303.8	1306.8	639010
13.01.2020 00:00	1314.6	1314.8	1295.0	1305.6	623810
14.01.2020 00:00	1310.0	1317.4	1258.0	1259.0	1678903
15.01.2020 00:00	1258.6	1272.0	1251.8	1260.0	1262323
16.01.2020 00:00	1263.0	1274.0	1260.2	1264.0	748759
17.01.2020 00:00	1263.0	1279.6	1255.4	1255.4	1152899
20.01.2020 00:00	1255.8	1267.0	1241.6	1243.0	1086915
21.01.2020 00:00	1243.0	1247.6	1211.4	1242.0	1070377
22.01.2020 00:00	1245.8	1249.8	1185.2	1196.8	2010364
23.01.2020 00:00	1200.0	1233.6	1198.0	1212.4	1509440
24.01.2020 00:00	1212.4	1219.2	1193.0	1202.0	951558
27.01.2020 00:00	1195.0	1207.4	1172.0	1176.6	1241822
28.01.2020 00:00	1178.2	1185.8	1156.2	1168.2	1021520
29.01.2020 00:00	1169.4	1202.0	1161.0	1199.0	1547800
30.01.2020 00:00	1190.0	1202.8	1185.8	1193.6	964843
31.01.2020 00:00	1197.0	1199.8	1154.2	1155.6	2060061
03.02.2020 00:00	1146.0	1166.0	1128.2	1140.0	1342822
04.02.2020 00:00	1139.2	1154.0	1122.2	1143.6	1153441
05.02.2020 00:00	1143.0	1170.4	1129.2	1153.8	1845597
06.02.2020 00:00	1158.0	1165.0	1092.0	1097.6	2480156
07.02.2020 00:00	1098.2	1108.8	1059.0	1072.0	2492224
10.02.2020 00:00	1076.8	1087.2	1046.0	1047.2	2352305
11.02.2020 00:00	1052.2	1067.0	1037.4	1060.0	2408611
12.02.2020 00:00	1064.0	1065.0	1043.0	1050.0	2293957
13.02.2020 00:00	1050.2	1075.6	1049.6	1054.0	1865805
14.02.2020 00:00	1055.0	1071.0	1048.0	1051.4	1477636
17.02.2020 00:00	1059.8	1101.8	1051.4	1092.0	3447771
18.02.2020 00:00	1099.0	1117.0	1082.2	1094.4	2991813
19.02.2020 00:00	1100.6	1122.0	1063.0	1117.0	3320234
20.02.2020 00:00	1120.6	1138.6	1100.6	1106.4	3403283
21.02.2020 00:00	1090.0	1116.6	1080.4	1094.2	2720403
25.02.2020 00:00	1056.4	1082.8	1045.4	1048.0	2312191
26.02.2020 00:00	1048.0	1049.4	1002.2	1039.6	4171615
27.02.2020 00:00	1018.0	1028.0	988.6	998.4	2668847
28.02.2020 00:00	970.0	989.8	906.2	964.8	5692592
02.03.2020 00:00	984.0	1005.0	946.6	997.2	4513810
03.03.2020 00:00	1013.8	1021.8	992.0	1007.6	2059089
04.03.2020 00:00	992.2	1005.8	984.0	998.0	1445351
05.03.2020 00:00	1005.4	1011.0	971.4	988.0	1853608
