datetime	open	high	low	close	volume
03.01.2020 00:00	259.18	261.9	257.77	259.0	3448471
06.01.2020 00:00	259.0	259.0	254.8	256.55	2814827
08.01.2020 00:00	256.25	257.32	254.77	255.79	2561108
09.01.2020 00:00	255.69	256.68	251.82	254.07	3322431
10.01.2020 00:00	254.0	254.6	251.2	251.9	2856781
13.01.2020 00:00	252.5	252.5	248.4	251.5	4135267
14.01.2020 00:00	252.0	253.2	249.0	250.0	3293695
15.01.2020 00:00	249.5	252.5	247.75	251.3	4398120
16.01.2020 00:00	251.9	254.54	251.5	254.26	3843785
17.01.2020 00:00	254.75	256.6	253.8	255.39	4215880
20.01.2020 00:00	255.66	256.1	253.01	253.5	2997026
21.01.2020 00:00	253.25	253.4	250.88	252.99	2702784
22.01.2020 00:00	252.81	253.39	248.1	248.1	3888502
23.01.2020 00:00	246.71	247.66	239.01	239.3	7387900
24.01.2020 00:00	240.12	243.25	235.28	237.95	6905273
27.01.2020 00:00	235.0	235.4	229.65	230.96	10533412
28.01.2020 00:00	232.6	237.59	229.0	235.0	8553727
29.01.2020 00:00	236.95	237.36	231.3	232.0	5281087
30.01.2020 00:00	230.71	232.49	229.45	231.53	4153810
31.01.2020 00:00	232.53	233.79	226.57	226.7	7029018
03.02.2020 00:00	223.8	229.98	223.8	227.64	5423981
04.02.2020 00:00	228.49	231.08	226.65	230.5	4543897
05.02.2020 00:00	230.89	235.73	228.8	232.56	6199731
06.02.2020 00:00	234.0	236.0	230.15	231.38	4262226
07.02.2020 00:00	232.38	233.39	227.14	229.11	4994278
10.02.2020 00:00	228.5	229.75	224.41	225.2	5087604
11.02.2020 00:00	226.55	236.18	226.01	233.9	9563371
12.02.2020 00:00	235.3	239.8	234.56	238.03	8319865
13.02.2020 00:00	236.9	237.98	233.55	233.55	4201675
14.02.2020 00:00	233.79	235.4	230.91	232.5	3435400
17.02.2020 00:00	233.5	234.56	231.91	233.75	2055937
18.02.2020 00:00	233.0	233.28	229.8	230.5	3086179
19.02.2020 00:00	231.81	233.5	230.71	231.9	2443143
20.02.2020 00:00	232.51	235.75	232.0	234.6	3358477
21.02.2020 00:00	233.05	233.77	231.61	232.0	2965869
25.02.2020 00:00	228.0	230.06	224.68	224.68	5275548
26.02.2020 00:00	223.32	225.47	220.81	224.76	6375224
27.02.2020 00:00	220.99	223.4	216.8	217.5	8302774
28.02.2020 00:00	210.0	211.97	200.57	202.65	16959774
02.03.2020 00:00	208.0	211.99	195.51	198.78	15164569
03.03.2020 00:00	204.96	205.27	198.0	201.48	10445460
04.03.2020 00:00	199.95	204.42	198.28	200.0	7873926
05.03.2020 00:00	203.0	203.43	197.5	198.0	6597458
06.03.2020 00:00	193.5	194.23	185.13	188.27	13169377
10.03.2020 00:00	169.45	185.84	161.01	171.0	20522988
11.03.2020 00:00	174.0	175.87	167.39	172.03	10862686
12.03.2020 00:00	163.0	167.8	161.2	163.73	15137417
13.03.2020 00:00	164.0	175.69	164.0	166.1	14337477
16.03.2020 00:00	163.0	169.99	158.17	168.07	11600259
17.03.2020 00:00	169.0	175.5	164.56	167.0	10815141
18.03.2020 00:00	164.9	170.45	162.0	166.34	10616542
19.03.2020 00:00	168.58	175.2	164.05	174.56	12216114
20.03.2020 00:00	180.0	184.69	176.1	176.26	13984974
23.03.2020 00:00	171.0	172.28	168.04	168.35	10920383
24.03.2020 00:00	174.39	179.99	172.61	177.95	8947994
25.03.2020 00:00	183.0	186.9	175.26	180.2	11469385
26.03.2020 00:00	179.45	184.9	177.28	181.5	5402168
27.03.2020 00:00	181.24	181.37	172.0	174.5	5562078
30.03.2020 00:00	171.99	177.63	170.5	176.44	4797636
31.03.2020 00:00	178.5	184.64	178.01	181.41	6981577
01.04.2020 00:00	178.03	181.38	177.5	180.06	4043682
02.04.2020 00:00	183.8	190.0	180.25	187.04	8782582
03.04.2020 00:00	187.01	193.85	185.72	189.77	9236362
06.04.2020 00:00	192.24	193.44	189.44	191.1	6293357
07.04.2020 00:00	192.9	195.13	189.8	191.22	6700026
08.04.2020 00:00	189.7	194.11	188.1	194.11	4926695
09.04.2020 00:00	195.69	196.26	189.88	193.86	8434204
10.04.2020 00:00	191.89	192.44	190.51	192.0	1704522
13.04.2020 00:00	192.26	192.36	186.07	188.07	2854629
14.04.2020 00:00	189.73	191.76	188.3	190.11	5062333
15.04.2020 00:00	189.15	189.48	182.56	184.25	5371366
16.04.2020 00:00	185.15	189.16	182.75	184.3	5638956
17.04.2020 00:00	187.06	187.87	183.54	184.68	3878401
20.04.2020 00:00	184.12	186.25	183.0	185.51	3429429
21.04.2020 00:00	183.15	184.5	179.05	181.92	6695242
22.04.2020 00:00	181.08	188.55	180.33	188.36	4827233
23.04.2020 00:00	189.98	191.59	187.5	188.73	3998236
24.04.2020 00:00	187.95	187.95	185.1	185.71	3673548
27.04.2020 00:00	186.53	188.47	185.69	186.29	2362152
28.04.2020 00:00	185.93	190.65	185.76	188.5	4418844
29.04.2020 00:00	189.9	195.23	188.53	193.87	5626266
30.04.2020 00:00	195.44	196.2	189.62	190.0	7211905
04.05.2020 00:00	188.0	188.17	184.52	185.7	4297534
05.05.2020 00:00	188.39	190.39	187.3	190.0	3966051
06.05.2020 00:00	190.53	191.05	187.05	187.05	4639912
07.05.2020 00:00	187.5	190.3	185.5	185.85	6727644
08.05.2020 00:00	186.33	186.64	183.1	185.34	6100212
12.05.2020 00:00	184.89	187.2	183.2	186.17	4997979
13.05.2020 00:00	185.55	185.55	183.8	184.2	3327978
14.05.2020 00:00	183.23	184.85	181.68	183.91	4940614
15.05.2020 00:00	185.61	186.98	183.85	183.85	4792297
18.05.2020 00:00	185.5	192.5	185.14	192.5	6017231
19.05.2020 00:00	193.0	194.39	191.1	194.2	6040485
20.05.2020 00:00	193.57	197.27	192.79	196.74	7386328
21.05.2020 00:00	196.05	199.26	191.4	194.74	9016648
22.05.2020 00:00	194.0	195.76	192.21	194.35	4241309
25.05.2020 00:00	195.1	197.55	195.1	197.55	2006442
26.05.2020 00:00	198.95	202.3	196.3	196.86	6617849
27.05.2020 00:00	196.05	197.75	193.15	194.73	5532130
28.05.2020 00:00	194.36	196.98	194.17	196.86	3998451
29.05.2020 00:00	196.25	199.95	193.2	199.95	17268162
01.06.2020 00:00	200.25	202.47	197.15	198.72	5425728
02.06.2020 00:00	199.44	202.19	198.72	201.97	4534462
03.06.2020 00:00	203.07	208.15	202.01	208.0	6527459
04.06.2020 00:00	207.99	207.99	200.6	201.46	7225033
05.06.2020 00:00	202.69	204.84	201.51	203.05	4483618
08.06.2020 00:00	204.98	206.5	202.97	204.91	4015235
09.06.2020 00:00	205.44	206.1	201.57	204.84	3537840
10.06.2020 00:00	204.84	205.27	200.53	201.75	4152181
11.06.2020 00:00	200.2	200.2	195.15	196.74	4898473
15.06.2020 00:00	193.86	196.15	191.0	194.2	5440061
16.06.2020 00:00	196.0	199.59	195.2	196.59	4344412
17.06.2020 00:00	197.98	199.08	195.21	195.86	3449574
18.06.2020 00:00	195.45	195.57	191.85	193.0	4581358
19.06.2020 00:00	194.17	196.07	193.82	195.81	4522086
22.06.2020 00:00	195.35	195.35	192.62	194.3	3679999
23.06.2020 00:00	194.8	196.32	194.0	194.83	3383143
25.06.2020 00:00	191.72	192.48	190.55	192.25	4903637
26.06.2020 00:00	192.83	195.69	190.51	193.0	6044517
29.06.2020 00:00	192.64	198.1	192.58	197.94	4583786
30.06.2020 00:00	197.9	198.48	193.24	194.31	5231996
02.07.2020 00:00	195.39	195.84	194.4	195.28	3418024
03.07.2020 00:00	195.64	197.48	194.77	197.2	2643766
06.07.2020 00:00	199.21	201.75	198.53	199.99	4653093
07.07.2020 00:00	199.7	199.94	197.75	197.96	3518964
08.07.2020 00:00	197.98	201.19	197.55	201.17	3074491
09.07.2020 00:00	201.48	202.0	198.4	199.44	4052875
10.07.2020 00:00	198.22	201.7	197.22	200.94	3906000
13.07.2020 00:00	201.6	202.33	195.5	195.7	6303988
14.07.2020 00:00	195.02	196.65	192.48	193.6	8319818
15.07.2020 00:00	180.6	184.27	179.8	182.26	7399316
16.07.2020 00:00	181.06	183.8	181.06	183.32	2944689
17.07.2020 00:00	183.8	184.93	182.87	184.65	2548505
20.07.2020 00:00	184.68	188.41	183.88	188.36	3002515
21.07.2020 00:00	189.0	189.77	186.25	186.78	4442878
22.07.2020 00:00	187.03	188.59	186.07	187.15	2277428
23.07.2020 00:00	187.5	188.3	184.4	184.69	2981082
24.07.2020 00:00	184.86	186.45	184.12	185.45	3044455
27.07.2020 00:00	185.52	185.92	184.2	185.03	2278728
28.07.2020 00:00	185.1	185.46	183.6	184.3	2664452
29.07.2020 00:00	184.5	185.35	183.42	184.69	2790617
30.07.2020 00:00	184.44	184.73	180.91	182.52	3404683
31.07.2020 00:00	182.6	184.84	181.61	182.59	4496829
03.08.2020 00:00	182.5	184.03	181.72	183.6	2866218
04.08.2020 00:00	184.05	184.68	182.17	183.31	3244788
05.08.2020 00:00	183.58	189.98	183.35	189.15	7544969
06.08.2020 00:00	189.58	189.92	187.13	189.07	4287441
07.08.2020 00:00	188.45	188.57	185.81	187.23	2883569
10.08.2020 00:00	187.49	188.85	186.83	187.7	2423787
11.08.2020 00:00	187.88	192.4	187.88	189.7	5192890
12.08.2020 00:00	190.5	193.29	189.32	192.8	3562428
13.08.2020 00:00	192.51	194.44	191.25	193.76	3789090
14.08.2020 00:00	194.27	194.27	190.71	192.83	2978892
17.08.2020 00:00	193.83	194.68	189.2	190.47	5576190
18.08.2020 00:00	190.07	191.95	189.25	190.3	2779301
19.08.2020 00:00	190.48	191.99	189.0	189.26	3148678
